id,status,coord_x,coord_y,time
532,Dead By Crowd,395615.6477483791,4440991.9732268285,345
4238,Dead By Crowd,395588.6679871464,4440992.204406189,345
2357,Dead By Crowd,395578.03114074096,4440992.295121543,345
4128,Dead By Crowd,395564.35999578156,4440992.411714631,345
1986,Dead By Crowd,395552.9967022676,4440992.51173325,345
828,Dead By Crowd,395653.0040074566,4440992.046880316,349
79,Dead By Crowd,395608.02397973166,4440992.039330406,349
949,Dead By Crowd,395586.11152534734,4440992.226208735,349
414,Dead By Crowd,395578.94357744936,4440992.287339912,349
3665,Dead By Crowd,395555.3834889691,4440992.490112254,349
4449,Dead By Crowd,395656.2636151396,4440992.065215711,353
750,Dead By Crowd,395650.28397593735,4440992.031580054,353
2029,Dead By Crowd,395649.0815108124,4440992.02481615,353
3407,Dead By Crowd,395619.02433057287,4440991.943499972,353
1237,Dead By Crowd,395586.1901904897,4440992.225537847,353
1746,Dead By Crowd,395575.12018093467,4440992.319947394,353
2661,Dead By Crowd,395653.8657528919,4440992.051727661,354
1887,Dead By Crowd,395593.48184569535,4440992.163351644,354
2387,Dead By Crowd,395583.75556081114,4440992.2463013595,354
3650,Dead By Crowd,395588.2480404206,4440992.207987665,354
904,Dead By Crowd,395688.9548669751,4440992.2467912715,355
967,Dead By Crowd,395682.9172968323,4440992.214507091,355
797,Dead By Crowd,395636.07040073036,4440991.951628251,355
4406,Dead By Crowd,395637.2137418173,4440991.95805958,355
3103,Dead By Crowd,395606.76508941007,4440992.050066736,355
1019,Dead By Crowd,395585.08122724306,4440992.2349955365,355
2911,Dead By Crowd,395585.3323400016,4440992.232853944,355
3121,Dead By Crowd,395580.2352212093,4440992.276324248,355
1465,Dead By Crowd,395553.01285183785,4440992.511586957,355
898,Dead By Crowd,395636.08600916073,4440991.95171605,360
3074,Dead By Crowd,395606.49589756434,4440992.052362513,360
2683,Dead By Crowd,395604.7077037953,4440992.067612957,360
3096,Dead By Crowd,395594.11019995913,4440992.157992783,360
3750,Dead By Crowd,395595.6037548397,4440992.145255139,360
2445,Dead By Crowd,395576.0242511846,4440992.312237115,360
2158,Dead By Crowd,395557.49561309785,4440992.470979324,360
1335,Dead By Crowd,395556.4573189698,4440992.480384836,360
4360,Dead By Crowd,395659.18438307487,4440992.081645121,366
2690,Dead By Crowd,395650.9951366942,4440992.035580355,366
947,Dead By Crowd,395619.41014788486,4440991.940103302,366
2795,Dead By Crowd,395605.0621165258,4440992.064590381,366
4637,Dead By Crowd,395584.89662732603,4440992.23656988,366
1507,Dead By Crowd,395571.3037178323,4440992.352495744,366
2977,Dead By Crowd,395563.0890598874,4440992.42255369,366
2591,Dead By Crowd,395551.80980567215,4440992.522484896,366
1918,Dead By Crowd,395641.2393708148,4440991.980703869,372
2907,Dead By Crowd,395632.5366693318,4440991.931750902,372
459,Dead By Crowd,395634.1468978282,4440991.940808488,372
4791,Dead By Crowd,395622.6828573366,4440991.911290923,372
4178,Dead By Crowd,395611.50383438275,4440992.00965279,372
635,Dead By Crowd,395607.9699687238,4440992.039791035,372
990,Dead By Crowd,395585.1777537665,4440992.234172319,372
2519,Dead By Crowd,395573.6416272406,4440992.332557101,372
3893,Dead By Crowd,395573.6149014873,4440992.332785029,372
3376,Dead By Crowd,395563.2589863832,4440992.421104488,372
1596,Dead By Crowd,395684.56546713115,4440992.22332021,388
1849,Dead By Crowd,395669.9333926118,4440992.142108633,388
4737,Dead By Crowd,395643.866712994,4440991.99548275,388
299,Dead By Crowd,395636.54410849063,4440991.954292872,388
691,Dead By Crowd,395623.9630447053,4440991.90002037,388
4366,Dead By Crowd,395612.19929889037,4440992.003586393,388
864,Dead By Crowd,395612.88792789244,4440991.99752382,388
1396,Dead By Crowd,395600.42659148714,4440992.104124025,388
3734,Dead By Crowd,395589.8412094795,4440992.194400471,388
3523,Dead By Crowd,395584.504191509,4440992.239916733,388
4887,Dead By Crowd,395585.0575291075,4440992.235197644,388
4838,Dead By Crowd,395579.59814851877,4440992.281757464,388
2041,Dead By Crowd,395574.708385407,4440992.323459353,388
4576,Dead By Crowd,395605.3311698011,4440992.062295785,400
4212,Dead By Crowd,395558.43871530617,4440992.462436118,400
2297,Dead By Crowd,395556.18238381954,4440992.4828753695,400
2980,Dead By Crowd,395691.95446319866,4440992.262830755,402
655,Dead By Crowd,395636.50911072077,4440991.954096009,402
3529,Dead By Crowd,395627.5424863907,4440991.903658468,402
4027,Dead By Crowd,395598.1295222631,4440992.123714366,402
2409,Dead By Crowd,395583.97452657274,4440992.24443393,402
1819,Dead By Crowd,395563.6810291733,4440992.417505135,402
4382,Dead By Crowd,395647.68843982933,4440992.016980083,425
4179,Dead By Crowd,395642.16354706726,4440991.985902389,425
3219,Dead By Crowd,395643.0440207283,4440991.990855081,425
2559,Dead By Crowd,395594.4536655329,4440992.155063569,425
2655,Dead By Crowd,395586.64612609765,4440992.221649442,425
4977,Dead By Crowd,395669.0120229771,4440992.1369259,455
1833,Dead By Crowd,395666.36488281505,4440992.122035655,455
1623,Dead By Crowd,395666.6558505711,4440992.123672358,455
1436,Dead By Crowd,395637.9487382198,4440991.962193958,455
1882,Dead By Crowd,395615.175853173,4440991.977381314,455
3602,Dead By Crowd,395559.58793007967,4440992.45241275,455
1475,Dead By Crowd,395682.26194020244,4440992.211002759,457
3059,Dead By Crowd,395675.5466046786,4440992.1736831255,457
611,Dead By Crowd,395618.79679561086,4440991.945503151,457
3064,Dead By Crowd,395551.80980567215,4440992.522484896,457
3403,Dead By Crowd,395677.16395351576,4440992.182780763,459
798,Dead By Crowd,395682.38146158395,4440992.211641865,459
1353,Dead By Crowd,395690.95250637183,4440992.257473077,459
757,Dead By Crowd,395587.0909546867,4440992.217855763,459
4267,Dead By Crowd,395576.10806061234,4440992.311522353,459
610,Dead By Crowd,395569.2652961498,4440992.369880234,459
1605,Dead By Crowd,395564.86244486057,4440992.407429541,459
3583,Dead By Crowd,395551.80980567215,4440992.522484896,459
1683,Dead By Crowd,395691.4257209394,4440992.260003456,460
1939,Dead By Crowd,395675.5681726251,4440992.173804446,460
2789,Dead By Crowd,395627.70713069604,4440991.904584597,460
2315,Dead By Crowd,395573.29296991334,4440992.335530592,460
4920,Dead By Crowd,395557.0847349538,4440992.474701312,460
3831,Dead By Crowd,395552.8724824597,4440992.51285851,460
2731,Dead By Crowd,395551.80980567215,4440992.522484896,460
2084,Dead By Crowd,395676.3835609284,4440992.178391031,465
2228,Dead By Crowd,395674.2260321341,4440992.166254864,465
2356,Dead By Crowd,395652.7665185346,4440992.045544433,465
4873,Dead By Crowd,395648.9840405907,4440992.024267877,465
1578,Dead By Crowd,395610.81672124047,4440992.01551277,465
4533,Dead By Crowd,395582.1388767449,4440992.260089099,465
3835,Dead By Crowd,395573.4882708262,4440992.333864987,465
4530,Dead By Crowd,395572.3453157438,4440992.343612573,465
1217,Dead By Crowd,395558.5961803989,4440992.461009702,465
668,Dead By Crowd,395635.0554975352,4440991.945919389,468
701,Dead By Crowd,395579.4196507818,4440992.2832797645,468
2699,Dead By Crowd,395575.56963894604,4440992.316114233,468
3228,Dead By Crowd,395560.96076704236,4440992.440704637,468
302,Dead By Crowd,395554.16328836494,4440992.501165589,468
1491,Dead By Crowd,395678.75788158964,4440992.191746659,470
279,Dead By Crowd,395687.3581612449,4440992.238253344,470
